#
# File created on 2021-12-09 10:58:07 EST
#
# U.S. Geological Survey
# 
# This file contains selected water-quality data for stations in the National Water Information 
# System water-quality database.  Explanation of codes found in this file are followed by
# the retrieved data.
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
# To view additional data-quality attributes, output the results using these options:  
# one result per row, expanded attributes.  Additional precautions are at:
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions
#
#  agency_cd                   - Agency Code
#  site_no                     - Station number
#  sample_dt                   - Begin date
#  sample_tm                   - Begin time
#  sample_end_dt               - End date
#  sample_end_tm               - End time
#  sample_start_time_datum_cd  - Time datum
#  tm_datum_rlbty_cd           - Time datum reliability code
#  coll_ent_cd                 - Agency Collecting Sample Code
#  medium_cd                   - Medium code
#  tu_id                       - Taxonomic unit code
#  body_part_id                - Body part code
#  P00028                      - Agency analyzing sample, code
#  P00060                      - Discharge, cubic feet per second
#  P00061                      - Discharge, instantaneous, cubic feet per second
#  P00065                      - Gage height, feet
#  P00500                      - Total solids dried at 105 degrees Celsius, water, unfiltered, milligrams per liter
#  P00530                      - Suspended solids, water, unfiltered, milligrams per liter
#  P00600                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter
#  P00605                      - Organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00610                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as nitrogen
#  P00625                      - Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00630                      - Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen
#  P00660                      - Orthophosphate, water, filtered, milligrams per liter as PO4
#  P00665                      - Phosphorus, water, unfiltered, milligrams per liter as phosphorus
#  P00666                      - Phosphorus, water, filtered, milligrams per liter as phosphorus
#  P00671                      - Orthophosphate, water, filtered, milligrams per liter as phosphorus
#  P00940                      - Chloride, water, filtered, milligrams per liter
#  P30207                      - Gage height, above datum, meters
#  P30208                      - Discharge, cubic meters per second
#  P30209                      - Discharge, instantaneous, cubic meters per second
#  P71845                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as NH4
#  P71886                      - Phosphorus, water, unfiltered, milligrams per liter as PO4
#  P71887                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter as nitrate
#  P80154                      - Suspended sediment concentration, milligrams per liter
#  P80155                      - Suspended sediment discharge, short tons per day
#  P82398                      - Sampling method, code
#  P91157                      - Suspended sediment, sediment mass recovered from whole water sample, dry weight, grams
#
# Description of sample_start_time_datum_cd:
# CST  - Central Standard Time
# CDT  - Central Daylight Time
#
# Description of tm_datum_rlbty_cd:
# K  - Known
# T  - Transferred
#
# Description of coll_ent_cd:
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
#
# Description of medium_cd:
# WS  - Surface water
#
# Description of tu_id:
# https://www.itis.gov/
#
# Description of body_part_id:
#
# Description of remark_cd:
# <  - Less than
#
# Data for the following sites are included:
#  USGS 05427965 SPRING HARBOR STORM SEWER AT MADISON, WI
#
# WARNING:  Some spreadsheet programs do not allow more than 256 columns. This retrieval
# may not be imported into those programs without manually editing this file.
#
agency_cd	site_no	sample_dt	sample_tm	sample_end_dt	sample_end_tm	sample_start_time_datum_cd	tm_datum_rlbty_cd	coll_ent_cd	medium_cd	tu_id	body_part_id	p00028	p00060	p00061	p00065	p00500	p00530	p00600	p00605	p00610	p00625	p00630	p00660	p00665	p00666	p00671	p00940	p30207	p30208	p30209	p71845	p71886	p71887	p80154	p80155	p82398	p91157
USGS	05427965	2000-09-11	18:25			CDT	T	USGS-WRD	WS			 1028		 18	 0.99													 0.30		 0.51				 28	 1.4	 50	
USGS	05427965	2000-09-12	06:45			CDT	T	USGS-WRD	WS			 1028		 4.3	 0.72													 0.22		 0.12				 25	 0.29	 50	
USGS	05427965	2000-09-14	03:00			CDT	T	USGS-WRD	WS			 1028		 22	 1.05													 0.32		 0.62				 91	 5.4	 50	
USGS	05427965	2000-09-14	04:45			CDT	T	USGS-WRD	WS			 1028		 5.0	 0.74													 0.23		 0.14				 40	 0.54	 50	
USGS	05427965	2000-09-20	00:55			CDT	T	USGS-WRD	WS			 1028		 4.3	 0.72													 0.22		 0.12				 16	 0.19	 50	
USGS	05427965	2000-09-22	11:55			CDT	T	USGS-WRD	WS			 1028		 22	 1.05													 0.32		 0.62				 74	 4.4	 50	
USGS	05427965	2000-09-22	15:00			CDT	T	USGS-WRD	WS			 1028		 24	 1.07													 0.33		 0.68				 32	 2.1	 50	
USGS	05427965	2000-09-22	21:10			CDT	T	USGS-WRD	WS			 1028		 11	 0.89													 0.27		 0.31				 18	 0.52	 50	
USGS	05427965	2000-09-22	22:35			CDT	T	USGS-WRD	WS			 1028		 79	 1.64													 0.50		 2.2				 185	 40	 50	
USGS	05427965	2000-09-22	23:20			CDT	T	USGS-WRD	WS			 1028		 48	 1.37													 0.42		 1.4				 261	 34	 50	
USGS	05427965	2000-09-23	01:00			CDT	T	USGS-WRD	WS			 1028		 23	 1.06													 0.32		 0.65				 35	 2.1	 50	
USGS	05427965	2000-09-23	07:10			CDT	T	USGS-WRD	WS			 1028		 13	 0.93													 0.28		 0.37				 14	 0.48	 50	
USGS	05427965	2000-09-23	13:20			CDT	T	USGS-WRD	WS			 1028		 5.8	 0.77													 0.23		 0.16				 10	 0.15	 50	
USGS	05427965	2000-10-23	14:10			CDT	T	USGS-WRD	WS			 1028		 4.2	 0.71													 0.22		 0.12				 154	 1.7	 50	
USGS	05427965	2000-11-06	14:45			CST	T	USGS-WRD	WS			 1028		 4.4	 0.72													 0.22		 0.12				 154	 1.8	 50	
USGS	05427965	2000-11-06	17:50			CST	T	USGS-WRD	WS			 1028		 9.1	 0.85													 0.26		 0.26				 30	 0.73	 50	
USGS	05427965	2000-11-06	23:15			CST	T	USGS-WRD	WS			 1028		 31	 1.17													 0.36		 0.88				 57	 4.8	 50	
USGS	05427965	2000-11-07	02:20			CST	T	USGS-WRD	WS			 1028		 16	 0.97													 0.30		 0.45				 16	 0.67	 50	
USGS	05427965	2000-11-07	11:35			CST	T	USGS-WRD	WS			 1028		 5.8	 0.77													 0.23		 0.16				 8	 0.13	 50	
USGS	05427965	2001-01-30	10:43			CST	T	USGS-WRD	WS			 1028		 16	 0.97													 0.30		 0.45				 555	 24	 50	
USGS	05427965	2001-01-30	13:50			CST	T	USGS-WRD	WS			 1028		 13	 0.92													 0.28		 0.37				 166	 5.8	 50	
USGS	05427965	2001-01-30	20:00			CST	T	USGS-WRD	WS			 1028		 4.1	 0.71													 0.22		 0.12				 42	 0.47	 50	
USGS	05427965	2001-02-08	17:30			CST	T	USGS-WRD	WS			 1028		 11	 0.88													 0.27		 0.31				 320	 9.5	 50	
USGS	05427965	2001-02-08	20:30			CST	T	USGS-WRD	WS			 1028		 27	 1.12													 0.34		 0.76				 226	 16	 50	
USGS	05427965	2001-02-09	02:40			CST	T	USGS-WRD	WS			 1028		 43	 1.32													 0.40		 1.2				 223	 26	 50	
USGS	05427965	2001-02-09	06:30			CST	T	USGS-WRD	WS			 1028		 77	 1.63													 0.50		 2.2				 246	 51	 50	
USGS	05427965	2001-02-09	12:40			CST	T	USGS-WRD	WS			 1028		 32	 1.18													 0.36		 0.91				 310	 27	 50	
USGS	05427965	2001-02-09	15:45			CST	T	USGS-WRD	WS			 1028		 22	 1.05													 0.32		 0.62				 246	 15	 50	
USGS	05427965	2001-02-24	18:05			CST	T	USGS-WRD	WS			 1028		 4.7	 0.73													 0.22		 0.13				 275	 3.5	 50	
USGS	05427965	2001-02-25	00:15			CST	T	USGS-WRD	WS			 1028		 17	 0.98													 0.30		 0.48				 289	 13	 50	
USGS	05427965	2001-02-25	06:25			CST	T	USGS-WRD	WS			 1028		 30	 1.16													 0.35		 0.85				 158	 13	 50	
USGS	05427965	2001-02-25	12:35			CST	T	USGS-WRD	WS			 1028		 14	 0.93													 0.28		 0.40				 200	 7.6	 50	
USGS	05427965	2001-02-25	21:50			CST	T	USGS-WRD	WS			 1028		 4.1	 0.71													 0.22		 0.12				 225	 2.5	 50	
USGS	05427965	2001-03-03	16:05			CST	T	USGS-WRD	WS			 1028		 9.1	 0.85													 0.26		 0.26				 65	 1.6	 50	
USGS	05427965	2001-03-03	19:10			CST	T	USGS-WRD	WS			 1028		 4.7	 0.73													 0.22		 0.13				 38	 0.48	 50	
USGS	05427965	2001-03-12	11:15			CST	T	USGS-WRD	WS			 1028		 6.4	 0.79													 0.24		 0.18				 137	 2.4	 50	
USGS	05427965	2001-03-12	14:20			CST	T	USGS-WRD	WS			 1028		 5.3	 0.75													 0.23		 0.15				 49	 0.71	 50	
USGS	05427965	2001-03-12	20:30			CST	T	USGS-WRD	WS			 1028		 4.1	 0.71													 0.22		 0.12				 25	 0.28	 50	
USGS	05427965	2001-04-05	15:10			CDT	T	USGS-WRD	WS			 1028		 5.3	 0.75													 0.23		 0.15				 662	 9.5	 50	
USGS	05427965	2001-04-05	18:05			CDT	T	USGS-WRD	WS			 1028		 25	 1.09													 0.33		 0.71				 697	 47	 50	
USGS	05427965	2001-04-05	19:40			CDT	T	USGS-WRD	WS			 1028		 5.8	 0.77													 0.23		 0.16				 293	 4.6	 50	
USGS	05427965	2001-04-05	23:05			CDT	T	USGS-WRD	WS			 1028		 5.3	 0.75													 0.23		 0.15				 144	 2.1	 50	
USGS	05427965	2001-04-09	00:45			CDT	T	USGS-WRD	WS			 1028		 5.8	 0.77													 0.23		 0.16				 141	 2.2	 50	
USGS	05427965	2001-04-09	03:55			CDT	T	USGS-WRD	WS			 1028		 59	 1.48													 0.45		 1.7				 876	 139	 50	
USGS	05427965	2001-04-09	09:25			CDT	T	USGS-WRD	WS			 1028		 18	 0.99													 0.30		 0.51				 70	 3.4	 50	
USGS	05427965	2001-04-09	15:35			CDT	T	USGS-WRD	WS			 1028		 10	 0.87													 0.27		 0.28				 132	 3.6	 50	
USGS	05427965	2001-04-09	21:45			CDT	T	USGS-WRD	WS			 1028		 3.8	 0.70													 0.21		 0.11				 82	 0.84	 50	
USGS	05427965	2001-04-11	09:25			CDT	T	USGS-WRD	WS			 1028		 32	 1.18													 0.36		 0.91				 968	 84	 50	
USGS	05427965	2001-04-11	12:30			CDT	T	USGS-WRD	WS			 1028		 8.7	 0.84													 0.26		 0.25				 143	 3.4	 50	
USGS	05427965	2001-04-11	12:31			CDT	T	USGS-WRD	WS			 1028		 8.7	 0.84													 0.26		 0.25				 56	 1.3	 10	
USGS	05427965	2001-04-11	18:40			CDT	T	USGS-WRD	WS			 1028		 4.4	 0.72													 0.22		 0.12				 27	 0.32	 50	
USGS	05427965	2001-04-20	04:40			CDT	T	USGS-WRD	WS			 1028		 23	 1.07													 0.33		 0.65				 224	 14	 50	
USGS	05427965	2001-04-20	13:55			CDT	T	USGS-WRD	WS			 1028		 5.8	 0.77													 0.23		 0.16				 18	 0.29	 50	
USGS	05427965	2001-04-21	03:20			CDT	T	USGS-WRD	WS			 1028		 5.3	 0.75													 0.23		 0.15				 48	 0.68	 50	
USGS	05427965	2001-04-21	04:00			CDT	T	USGS-WRD	WS			 1028		 48	 1.37													 0.42		 1.4				 962	 125	 50	
USGS	05427965	2001-04-21	04:30			CDT	T	USGS-WRD	WS			 1028		 49	 1.38													 0.42		 1.4				 820	 108	 50	
USGS	05427965	2001-04-21	05:55			CDT	T	USGS-WRD	WS			 1028		 23	 1.07													 0.33		 0.65				 185	 11	 50	
USGS	05427965	2001-04-21	15:10			CDT	T	USGS-WRD	WS			 1028		 4.7	 0.73													 0.22		 0.13				 38	 0.48	 50	
USGS	05427965	2001-05-03	04:10			CDT	T	USGS-WRD	WS			 1028		 4.7	 0.73													 0.22		 0.13				 136	 1.7	 50	
USGS	05427965	2001-05-03	10:40			CDT	T	USGS-WRD	WS			 1028		 31	 1.19													 0.36		 0.88				 727	 61	 50	
USGS	05427965	2001-05-03	12:45			CDT	T	USGS-WRD	WS			 1028		 8.7	 0.86													 0.26		 0.25				 100	 2.4	 50	
USGS	05427965	2001-05-03	15:50			CDT	T	USGS-WRD	WS			 1028		 4.7	 0.75													 0.23		 0.13				 19	 0.24	 50	
USGS	05427965	2001-05-03	23:15			CDT	T	USGS-WRD	WS			 1028		 16	 0.99													 0.30		 0.45				 230	 9.9	 50	
USGS	05427965	2001-05-04	05:45			CDT	T	USGS-WRD	WS			 1028		 25	 1.11													 0.34		 0.71				 66	 4.4	 50	
USGS	05427965	2001-05-04	11:55			CDT	T	USGS-WRD	WS			 1028		 5.5	 0.78													 0.24		 0.16				 10	 0.15	 50	
USGS	05427965	2001-05-07	08:30			CDT	T	USGS-WRD	WS			 1028		 3.6	 0.71													 0.22		 0.10				 140	 1.4	 50	
USGS	05427965	2001-05-07	10:50			CDT	T	USGS-WRD	WS			 1028		 18	 1.01													 0.31		 0.51				 124	 6.0	 50	
USGS	05427965	2001-05-07	17:00			CDT	T	USGS-WRD	WS			 1028		 4.4	 0.74													 0.23		 0.12				 18	 0.21	 50	
USGS	05427965	2001-05-10	03:35			CDT	T	USGS-WRD	WS			 1028		 9.6	 0.88													 0.27		 0.27				 143	 3.7	 50	
USGS	05427965	2001-05-10	20:55			CDT	T	USGS-WRD	WS			 1028		 68	 1.57													 0.48		 1.9				 1490	 273	 50	
USGS	05427965	2001-05-10	21:20			CDT	T	USGS-WRD	WS			 1028		 113	 1.92													 0.59		 3.2				 2250	 687	 50	
USGS	05427965	2001-05-10	21:50			CDT	T	USGS-WRD	WS			 1028		 55	 1.46													 0.45		 1.6				 693	 103	 50	
USGS	05427965	2001-05-10	23:50			CDT	T	USGS-WRD	WS			 1028		 30	 1.17													 0.36		 0.85				 111	 9.0	 50	
USGS	05427965	2001-05-11	12:10			CDT	T	USGS-WRD	WS			 1028		 5.0	 0.76													 0.23		 0.14				 21	 0.28	 50	
USGS	05427965	2001-05-21	02:45			CDT	T	USGS-WRD	WS			 1028		 9.6	 0.86													 0.26		 0.27				 129	 3.3	 50	
USGS	05427965	2001-05-21	08:00			CDT	T	USGS-WRD	WS			 1028		 136	 2.05													 0.62		 3.9				 480	 176	 50	
USGS	05427965	2001-05-21	09:35			CDT	T	USGS-WRD	WS			 1028		 47	 1.36													 0.41		 1.3				 134	 17	 50	
USGS	05427965	2001-05-21	15:45			CDT	T	USGS-WRD	WS			 1028		 19	 1.01													 0.31		 0.54				 24	 1.3	 50	
USGS	05427965	2001-05-22	04:05			CDT	T	USGS-WRD	WS			 1028		 4.4	 0.72													 0.22		 0.12				 10	 0.12	 50	
USGS	05427965	2001-05-23	07:30			CDT	T	USGS-WRD	WS			 1028		 23	 1.06													 0.32		 0.65				 54	 3.3	 50	
USGS	05427965	2001-05-23	07:55			CDT	T	USGS-WRD	WS			 1028		 48	 1.37													 0.42		 1.4				 84	 11	 50	
USGS	05427965	2001-05-23	09:15			CDT	T	USGS-WRD	WS			 1028		 21	 1.03													 0.31		 0.59				 52	 3.0	 50	
USGS	05427965	2001-05-23	18:30			CDT	T	USGS-WRD	WS			 1028		 6.1	 0.78													 0.24		 0.17				 11	 0.18	 50	
USGS	05427965	2001-05-25	18:50			CDT	T	USGS-WRD	WS			 1028		 11	 0.88													 0.27		 0.31				 135	 4.0	 50	
USGS	05427965	2001-06-01	00:10			CDT	T	USGS-WRD	WS			 1028		 8.2	 0.83													 0.25		 0.23				 30	 0.67	 50	
USGS	05427965	2001-06-01	03:15			CDT	T	USGS-WRD	WS			 1028		 16	 0.97													 0.30		 0.45				 41	 1.8	 50	
USGS	05427965	2001-06-01	09:25			CDT	T	USGS-WRD	WS			 1028		 5.0	 0.74													 0.23		 0.14				 12	 0.16	 50	
USGS	05427965	2001-06-01	19:50			CDT	T	USGS-WRD	WS			 1028		 21	 1.04													 0.32		 0.59				 111	 6.3	 50	
USGS	05427965	2001-06-01	22:55			CDT	T	USGS-WRD	WS			 1028		 13	 0.92													 0.28		 0.37				 22	 0.79	 50	
USGS	05427965	2001-06-02	08:10			CDT	T	USGS-WRD	WS			 1028		 4.4	 0.72													 0.22		 0.12				 8	 0.10	 50	
USGS	05427965	2001-06-05	06:35			CDT	T	USGS-WRD	WS			 1028		 21	 1.04													 0.32		 0.59				 61	 3.4	 50	
USGS	05427965	2001-06-05	07:15			CDT	T	USGS-WRD	WS			 1028		 46	 1.35													 0.41		 1.3				 129	 16	 50	
USGS	05427965	2001-06-05	12:10			CDT	T	USGS-WRD	WS			 1028		 11	 0.88													 0.27		 0.31				 11	 0.33	 50	
USGS	05427965	2001-06-05	21:25			CDT	T	USGS-WRD	WS			 1028		 3.8	 0.70													 0.21		 0.11				 7	 0.07	 50	
USGS	05427965	2001-06-11	22:20			CDT	T	USGS-WRD	WS			 1028		 42	 1.30													 0.40		 1.2				 453	 51	 50	
USGS	05427965	2001-06-11	22:50			CDT	T	USGS-WRD	WS			 1028		 232	 2.55													 0.78		 6.6				 954	 597	 50	
USGS	05427965	2001-06-11	23:15			CDT	T	USGS-WRD	WS			 1028		 252	 2.64													 0.80		 7.1				 455	 310	 50	
USGS	05427965	2001-06-11	23:45			CDT	T	USGS-WRD	WS			 1028		 113	 1.90													 0.58		 3.2				 391	 119	 50	
USGS	05427965	2001-06-12	02:50			CDT	T	USGS-WRD	WS			 1028		 54	 1.43													 0.44		 1.5				 104	 15	 50	
USGS	05427965	2001-06-12	04:05			CDT	T	USGS-WRD	WS			 1028		 221	 2.50													 0.76		 6.3				 758	 453	 50	
USGS	05427965	2001-06-12	04:50			CDT	T	USGS-WRD	WS			 1028		 82	 1.67													 0.51		 2.3				 160	 35	 50	
USGS	05427965	2001-06-12	09:40			CDT	T	USGS-WRD	WS			 1028		 33	 1.19													 0.36		 0.93				 56	 5.0	 50	
USGS	05427965	2001-06-13	01:05			CDT	T	USGS-WRD	WS			 1028		 5.8	 0.77													 0.23		 0.16				 16	 0.25	 50	
USGS	05427965	2001-06-14	15:40			CDT	T	USGS-WRD	WS			 1028		 86	 1.70													 0.52		 2.4				 569	 132	 50	
USGS	05427965	2001-06-14	15:55			CDT	T	USGS-WRD	WS			 1028		 243	 2.60													 0.79		 6.9				 529	 347	 50	
USGS	05427965	2001-06-14	16:15			CDT	T	USGS-WRD	WS			 1028		 116	 1.92													 0.59		 3.3				 1350	 421	 50	
USGS	05427965	2001-06-14	16:35			CDT	T	USGS-WRD	WS			 1028		 165	 2.22													 0.68		 4.7				 785	 350	 50	
USGS	05427965	2001-06-14	17:55			CDT	T	USGS-WRD	WS			 1028		 74	 1.60													 0.49		 2.1				 199	 40	 50	
USGS	05427965	2001-06-15	03:10			CDT	T	USGS-WRD	WS			 1028		 19	 1.01													 0.31		 0.54				 58	 3.0	 50	
USGS	05427965	2001-06-15	12:25			CDT	T	USGS-WRD	WS			 1028		 15	 0.95													 0.29		 0.42				 30	 1.2	 50	
USGS	05427965	2001-06-16	00:45			CDT	T	USGS-WRD	WS			 1028		 3.8	 0.70													 0.21		 0.11				 22	 0.22	 50	
USGS	05427965	2001-06-18	04:35			CDT	T	USGS-WRD	WS			 1028		 29	 1.14													 0.35		 0.82				 80	 6.2	 50	
USGS	05427965	2001-06-18	20:00			CDT	T	USGS-WRD	WS			 1028		 4.4	 0.72													 0.22		 0.12				 16	 0.19	 50	
USGS	05427965	2001-07-17	08:40			CDT	T	USGS-WRD	WS			 1028		 55	 1.44													 0.44		 1.6				 521	 77	 50	
USGS	05427965	2001-07-17	09:05			CDT	T	USGS-WRD	WS			 1028		 16	 0.96													 0.29		 0.45				 140	 6.1	 50	
USGS	05427965	2001-07-18	10:10			CDT	T	USGS-WRD	WS			 1028		 5.3	 0.75													 0.23		 0.15				 65	 0.94	 50	
USGS	05427965	2001-07-18	13:15			CDT	T	USGS-WRD	WS			 1028		 5.0	 0.74													 0.23		 0.14				 32	 0.44	 50	
USGS	05427965	2001-07-25	02:00			CDT	T	USGS-WRD	WS			 1028		 6.1	 0.78													 0.24		 0.17				 71	 1.2	 50	
USGS	05427965	2001-08-01	18:35			CDT	T	USGS-WRD	WS			 1028		 42	 1.30													 0.40		 1.2				 654	 74	 50	
USGS	05427965	2001-08-01	18:40			CDT	T	USGS-WRD	WS			 1028		 113	 1.90													 0.58		 3.2				 417	 127	 50	
USGS	05427965	2001-08-01	23:45			CDT	T	USGS-WRD	WS			 1028		 21	 1.03													 0.31		 0.59				 42	 2.4	 50	
USGS	05427965	2001-08-02	02:15			CDT	T	USGS-WRD	WS			 1028		 290	 2.80													 0.85		 8.2				 415	 325	 50	
USGS	05427965	2001-08-02	02:55			CDT	T	USGS-WRD	WS			 1028		 117	 1.93													 0.59		 3.3				 393	 124	 50	
USGS	05427965	2001-08-02	03:35			CDT	T	USGS-WRD	WS			 1028		 276	 2.74													 0.84		 7.8				 648	 483	 50	
USGS	05427965	2001-08-02	04:05			CDT	T	USGS-WRD	WS			 1028		 339	 2.99													 0.91		 9.6				 565	 517	 50	
USGS	05427965	2001-08-02	04:10			CDT	T	USGS-WRD	WS			 1028		 147	 2.12													 0.65		 4.2				 642	 255	 50	
USGS	05427965	2001-08-02	08:55			CDT	T	USGS-WRD	WS			 1028		 71	 1.58													 0.48		 2.0				 218	 42	 50	
USGS	05427965	2001-08-02	15:05			CDT	T	USGS-WRD	WS			 1028		 44	 1.33													 0.41		 1.2				 47	 5.5	 50	
USGS	05427965	2001-08-03	00:20			CDT	T	USGS-WRD	WS			 1028		 36	 1.23													 0.37		 1.0				 21	 2.0	 50	
USGS	05427965	2001-08-03	18:50			CDT	T	USGS-WRD	WS			 1028		 4.4	 0.72													 0.22		 0.12				 9	 0.11	 50	
USGS	05427965	2001-08-09	17:40			CDT	T	USGS-WRD	WS			 1028		 6.1	 0.78													 0.24		 0.17				 325	 5.4	 50	
USGS	05427965	2001-08-12	22:25			CDT	T	USGS-WRD	WS			 1028		 45	 1.34													 0.41		 1.3				 454	 55	 50	
USGS	05427965	2001-08-12	22:55			CDT	T	USGS-WRD	WS			 1028		 46	 1.35													 0.41		 1.3				 724	 90	 50	
USGS	05427965	2001-08-12	23:20			CDT	T	USGS-WRD	WS			 1028		 17	 0.98													 0.30		 0.48				 463	 21	 50	
USGS	05427965	2001-08-21	17:50			CDT	T	USGS-WRD	WS			 1028		 4.1	 0.71													 0.22		 0.12				 156	 1.7	 50	
USGS	05427965	2001-08-22	13:05			CDT	T	USGS-WRD	WS			 1028		 44	 1.33													 0.41		 1.2				 905	 108	 50	
USGS	05427965	2001-08-22	13:35			CDT	T	USGS-WRD	WS			 1028		 22	 1.05													 0.32		 0.62				 133	 7.9	 50	
USGS	05427965	2001-08-25	02:35			CDT	T	USGS-WRD	WS			 1028		 9.6	 0.86													 0.26		 0.27				 117	 3.0	 50	
USGS	05427965	2001-08-25	03:20			CDT	T	USGS-WRD	WS			 1028		 32	 1.18													 0.36		 0.91				 166	 14	 50	
USGS	05427965	2001-08-25	11:20			CDT	T	USGS-WRD	WS			 1028		 11	 0.88													 0.27		 0.31				 23	 0.69	 50	
USGS	05427965	2001-08-25	11:50			CDT	T	USGS-WRD	WS			 1028		 329	 2.95													 0.90		 9.3				 590	 524	 50	
USGS	05427965	2001-08-25	11:55			CDT	T	USGS-WRD	WS			 1028		 51	 1.40													 0.43		 1.4				 1070	 147	 50	
USGS	05427965	2001-08-25	12:15			CDT	T	USGS-WRD	WS			 1028		 2.8	 0.65													 0.20		 0.08				 1070	 8.1	 50	
USGS	05427965	2001-08-25	12:20			CDT	T	USGS-WRD	WS			 1028		 320	 2.92													 0.89		 9.1				 769	 664	 50	
USGS	05427965	2001-08-25	13:45			CDT	T	USGS-WRD	WS			 1028		 80	 1.65													 0.50		 2.3				 228	 49	 50	
USGS	05427965	2001-08-25	23:00			CDT	T	USGS-WRD	WS			 1028		 21	 1.04													 0.32		 0.59				 45	 2.5	 50	
USGS	05427965	2001-08-26	11:20			CDT	T	USGS-WRD	WS			 1028		 5.5	 0.76													 0.23		 0.16				 25	 0.37	 50	
USGS	05427965	2001-09-07	12:55			CDT	T	USGS-WRD	WS			 1028		 8.7	 0.84													 0.26		 0.25				 252	 5.9	 50	
USGS	05427965	2001-09-07	19:40			CDT	T	USGS-WRD	WS			 1028		 86	 1.70													 0.52		 2.4				 252	 58	 50	
USGS	05427965	2001-09-07	19:50			CDT	T	USGS-WRD	WS			 1028		 44	 1.33													 0.41		 1.2				 301	 36	 50	
USGS	05427965	2001-09-07	20:00			CDT	T	USGS-WRD	WS			 1028		 98	 1.79													 0.55		 2.8				 657	 174	 50	
USGS	05427965	2001-09-07	22:30			CDT	T	USGS-WRD	WS			 1028		 16	 0.96													 0.29		 0.45				 54	 2.3	 50	
USGS	05427965	2001-09-07	23:25			CDT	T	USGS-WRD	WS			 1028		 58	 1.47													 0.45		 1.6				 164	 26	 50	
USGS	05427965	2001-09-08	00:25			CDT	T	USGS-WRD	WS			 1028		 36	 1.23													 0.37		 1.0				 98	 9.5	 50	
USGS	05427965	2001-09-08	02:55			CDT	T	USGS-WRD	WS			 1028		 72	 1.59													 0.48		 2.0				 95	 18	 50	
USGS	05427965	2001-09-08	06:15			CDT	T	USGS-WRD	WS			 1028		 18	 0.99													 0.30		 0.51				 30	 1.4	 50	
USGS	05427965	2001-09-08	15:30			CDT	T	USGS-WRD	WS			 1028		 5.8	 0.77													 0.23		 0.16				 29	 0.46	 50	
USGS	05427965	2001-09-09	15:20			CDT	T	USGS-WRD	WS			 1028		 28	 1.13													 0.34		 0.79				 28	 2.1	 50	
USGS	05427965	2001-09-10	03:40			CDT	T	USGS-WRD	WS			 1028		 4.4	 0.72													 0.22		 0.12				 33	 0.40	 50	
USGS	05427965	2001-09-17	09:05			CDT	T	USGS-WRD	WS			 1028		 6.1	 0.78													 0.24		 0.17				 31	 0.52	 50	
USGS	05427965	2001-09-17	15:15			CDT	T	USGS-WRD	WS			 1028		 5.3	 0.75													 0.23		 0.15				 15	 0.22	 50	
USGS	05427965	2001-09-19	02:30			CDT	T	USGS-WRD	WS			 1028		 13	 0.92													 0.28		 0.37				 40	 1.4	 50	
USGS	05427965	2001-09-19	11:45			CDT	T	USGS-WRD	WS			 1028		 35	 1.22													 0.37		 0.99				 36	 3.4	 50	
USGS	05427965	2001-09-19	17:55			CDT	T	USGS-WRD	WS			 1028		 15	 0.95													 0.29		 0.42				 26	 1.1	 50	
USGS	05427965	2001-09-20	03:10			CDT	T	USGS-WRD	WS			 1028		 4.1	 0.71													 0.22		 0.12				 20	 0.22	 50	
USGS	05427965	2001-09-20	21:15			CDT	T	USGS-WRD	WS			 1028		 21	 1.04													 0.32		 0.59				 109	 6.2	 50	
USGS	05427965	2001-09-21	03:25			CDT	T	USGS-WRD	WS			 1028		 6.7	 0.80													 0.24		 0.19				 13	 0.23	 50	
USGS	05427965	2001-09-23	03:05			CDT	T	USGS-WRD	WS			 1028		 40	 1.28													 0.39		 1.1				 147	 16	 50	
USGS	05427965	2001-09-23	06:50			CDT	T	USGS-WRD	WS			 1028		 167	 2.23													 0.68		 4.7				 282	 127	 50	
USGS	05427965	2001-09-23	07:20			CDT	T	USGS-WRD	WS			 1028		 130	 2.01													 0.61		 3.7				 263	 92	 50	
USGS	05427965	2001-09-23	07:30			CDT	T	USGS-WRD	WS			 1028		 147	 2.12													 0.65		 4.2				 292	 116	 50	
USGS	05427965	2001-09-23	10:15			CDT	T	USGS-WRD	WS			 1028		 69	 1.56													 0.48		 2.0				 109	 20	 50	
USGS	05427965	2001-09-24	01:40			CDT	T	USGS-WRD	WS			 1028		 11	 0.89													 0.27		 0.31				 35	 1.0	 50	
